REG_ALUNO,SIGLA_CURS,STATUS,D_ADIMISSA,D_FINAL,D_TRANCA,D_PRELIMI,D_RETORNO,D_PROPOSTA,D_INTEGRADO,D_QUALIFICAÇÃO,D_SEMINÁRIO,D_SITUÇÃO,TOTCREDI,CONCGLOB,NOTAGLOB,COD_BANCA,NIVEL,TITUTESE,APROVADO,O_ACADEM,O_PESQ1,O_PESQ2,O_PESQ3,O_PESQ4,Observação
1.1691220110000000e+09,"SER","Concluído","03/01/11 00:00:00","09/26/13 00:00:00",,,,"03/27/12 00:00:00",,,,"09/26/13 00:00:00",4.8000000000000000e+01,"A-",3.71488881e+00,,"Mestrado","""DETECÇÃO DE POSSÍVEIS ZONAS DE MICROEXSUDAÇÕES DE HIDROCARBONETOS NA BACIA POTIGUAR ATRAVÉS  DA INTEGRAÇÃO DE IMAGEM LANDSAT COM DADOS DE CAMPO""","Sim",5.9870000000000000e+04,8.2996000000000000e+04,4.6317570787000000e+10,0.0000000000000000e+00,0.0000000000000000e+00,
1.2912720140000000e+09,"ETECMC","Desistiu","02/27/14 00:00:00",,,,,,,,,"12/02/14 00:00:00",2.0000000000000000e+01,"A-",3.75099993e+00,,"Mestrado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.3050820140000000e+09,"ETECMS","Desistiu","02/28/14 00:00:00",,,,,,,,,,,,0.00000000e+00,,"Doutorado",,,1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2140120120000000e+09,"SER","Concluído","03/01/12 00:00:00","04/28/14 00:00:00",,,,"03/12/13 00:00:00",,,,"04/28/14 00:00:00",4.0000000000000000e+01,"A-",3.59385705e+00,,"Mestrado","""ESTUDO DAS VARIAÇÕES ESPECTRAIS E TEXTURAIS EM FLORESTAS PRIMÁRIAS E SUCESSÕES SECUNDÁRIAS NA FLONA TAPAJÓS USANDO DADOS ALI/EO-1""","Sim",5.9870000000000000e+04,3.1695310420000000e+10,8.7211000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
1.0159120090000000e+09,"MET","Concluído","03/02/09 00:00:00","02/03/14 00:00:00",,,,"12/15/10 00:00:00",,"05/31/10 00:00:00",,"02/03/14 00:00:00",7.1000000000000000e+01,"A ",3.88849998e+00,,"Doutorado",,"Sim",2.2101000000000000e+04,2.6166000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.1542820110000000e+09,"ETECSE","Concluído","03/01/11 00:00:00","06/02/14 00:00:00",,,,"02/22/13 00:00:00",,,,"06/02/14 00:00:00",4.2000000000000000e+01,"A ",3.98766661e+00,,"Mestrado","""ESTUDO DE UM PROCESSO DE GARANTIA DA CONFIABILIDADE DE SISTEMAS ELETRÔNICOS EMBARCADOS A SINGLE EVENT UPSETS CAUSADOS POR PARTÍCULAS IONIZANTES""","Sim",1.5768000000000000e+04,9.3017000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,"O aluno defendeu no dia 14 de maio de 2014, meio do 1º período de 2014, mais o aluno estava cursando uma disciplina então ficou decidido em reunião do CPG, ata 349/2014, que a data final do aluno será no último dia do período, quando acabou a disciplina."
1.3140720140000000e+09,"ISO","Concluído","02/28/14 00:00:00",,,,,,,,,,4.0000000000000000e+00,"A-",3.70099998e+00,,"Isolado",,"Sim",9.8736000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.1649120110000000e+09,"MET","Concluído","03/01/11 00:00:00","02/04/14 00:00:00",,,,"06/01/12 00:00:00",,,,"02/04/14 00:00:00",3.7000000000000000e+01,"B ",3.13299990e+00,,"Mestrado","""MODELAGEM NUMÉRICA DO TRANSPORTE DE EMISSÕES VULCÂNICAS: CASO DO VULCÃO PUYEHUE""","Sim",1.5761302829000000e+10,2.2225555000000000e+07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
9.4919200900000000e+08,"MET","Concluído","03/02/09 00:00:00","02/03/14 00:00:00",,,,"12/21/10 00:00:00",,"05/31/10 00:00:00",,"02/03/14 00:00:00",7.7000000000000000e+01,"A ",4.00099993e+00,,"Doutorado","""ANÁLISE DE INCERTEZAS EM PROJEÇÕES DE MUDANÇAS CLIMÁTICAS NA AMÉRICA DO SUL""","Sim",2.2101000000000000e+04,2.5961583880000000e+10,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2147920120000000e+09,"SER","Concluído","03/01/12 00:00:00","04/28/14 00:00:00",,,,"03/20/13 00:00:00",,,,"04/28/14 00:00:00",4.3000000000000000e+01,"A-",3.59132266e+00,,"Mestrado","""SIMULAÇÃO NUMÉRICA DE IMAGEAMENTO EM MICRO-ONDAS SAR DA REGIÃO FRONTAL DE SUPERFÍCIE DA CORRENTE DO BRASIL""","Sim",5.9870000000000000e+04,9.1553000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2143620120000000e+09,"SER","Concluído","03/01/12 00:00:00","06/03/14 00:00:00",,,,"03/20/13 00:00:00",,,,"06/03/14 00:00:00",3.7000000000000000e+01,"A-",3.66100001e+00,,"Mestrado","""APLICAÇÃO DE UM MODELO AGROMETEOROLÓGICO-ESPECTRAL E DE VARIÁVEIS METEOROLÓGICAS DO MODELO ETA PARA ESTIMAR A PRODUTIVIDADE DO TRIGO""","Sim",5.9870000000000000e+04,2.0969806672000000e+10,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.1000020090000000e+09,"MET","Concluído","03/02/09 00:00:00","05/26/14 00:00:00",,,,"12/20/01 00:00:00",,"05/31/10 00:00:00",,"05/26/14 00:00:00",8.2000000000000000e+01,"A ",3.91918182e+00,,"Doutorado","""MULTI-SCALE FIRE MODELING IN THE NEOTROPICS: COUPLING A LAND SURFACE MODEL TO A HIGH RESOLUTION FIRE SPREAD MODEL, CONSIDERING LAND COVER HETEROGENEITY""","Sim",2.2101000000000000e+04,8.6487000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.1041820090000000e+09,"SER","Concluído","03/02/09 00:00:00","09/06/13 00:00:00",,,,"09/02/10 00:00:00",,"05/13/10 00:00:00",,"09/06/13 00:00:00",9.5000000000000000e+01,"A-",3.81885719e+00,,"Doutorado","""SENSORIAMENTO REMOTO NO ESTUDO DAS RELAÇÕES ENTRE TEMPO DE USO AGRÍCOLA DOS SOLOS E MUDANÇAS EM SUAS PROPRIEDADES FÍSICO-QUÍMICAS NO CERRADO MATOGROSSENSE""","Sim",2.0969806672000000e+10,9.8043000000000000e+04,3.1695310420000000e+10,0.0000000000000000e+00,0.0000000000000000e+00,
1.1471520100000000e+09,"ISO","Concluído","03/01/10 00:00:00",,,,,,,,,,0.0000000000000000e+00,"D",1.00000005e-03,,"Isolado",,"Não",8.4751000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2078220110000000e+09,"ISO","Concluído","09/01/11 00:00:00",,,,,,,,,,0.0000000000000000e+00,"D",1.00000005e-03,,"Isolado",,"Não",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.0635620080000000e+09,"ISO","Concluído","03/03/08 00:00:00",,,,,,,,,,3.0000000000000000e+00,"A-",3.70099998e+00,,"Isolado",,"Sim",8.4751000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.1215120090000000e+09,"ISO","Concluído","09/03/09 00:00:00",,,,,,,,,,4.0000000000000000e+00,"C+",2.30099988e+00,,"Isolado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2224620120000000e+09,"ISO","Concluído","03/01/12 00:00:00",,,,,,,,,,4.0000000000000000e+00,"C+",2.30099988e+00,,"Isolado",,"Sim",5.9870000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2197520120000000e+09,"ISO","Concluído","03/01/12 00:00:00",,,,,,,,,,4.0000000000000000e+00,"C ",2.00099993e+00,,"Isolado",,"Não",6.7474000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.0431020070000000e+09,"ISO","Concluído","06/04/07 00:00:00",,,,,,,,,,4.0000000000000000e+00,,,,"Isolado",,"Sim",3.5265000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.1497920110000000e+09,"ETECSE","Concluído","03/01/11 00:00:00","12/18/13 00:00:00",,,,"06/26/12 00:00:00",,,,"12/18/13 00:00:00",4.0000000000000000e+01,"A-",3.48671436e+00,,"Mestrado","""MODELAGEM CONCEITUAL UNIFICADA DE PROCESSOS E SUA APLICAÇÃO AOS PROCESSOS DE SERVIÇO PARA A GARANTIA DO PRODUTO EM MISSÕES ESPACIAIS""","Sim",1.5768000000000000e+04,6.3880000000000000e+03,5.9889000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
1.3053220140000000e+09,"ETECMS","Desistiu","02/28/14 00:00:00",,,,,,,,,,,,0.00000000e+00,,"Doutorado",,,1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.3008720140000000e+09,"AST","Desistiu","02/28/14 00:00:00",,,,,,,,,,,,0.00000000e+00,,"Doutorado",,,9.4715878240000000e+09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
8.6657200900000000e+08,"SER","Concluído","06/01/09 00:00:00","12/19/13 00:00:00",,,,"09/06/11 00:00:00",,"05/23/11 00:00:00",,"12/19/13 00:00:00",8.5000000000000000e+01,"A ",4.06528568e+00,,"Doutorado","""MODELAGEM DINÂMICA ESPACIAL DA EXPANSÃO DA ÁREA DE CANA-DE-AÇÚCAR: QUIRINÓPOLIS - GO""","Sim",2.0969806672000000e+10,3.2220000000000000e+04,7.5000000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
1.2941020140000000e+09,"ETECMC","Desistiu","02/27/14 00:00:00",,,,,,,,,,,,0.00000000e+00,,"Mestrado",,,1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.1377820140000000e+09,"AST","Desistiu","02/28/14 00:00:00",,,,,,,,,,,,0.00000000e+00,,"Doutorado",,,9.4715878240000000e+09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.1901620110000000e+09,"ISO","Concluído","03/01/11 00:00:00",,,,,,,,,,1.6000000000000000e+01,"A ",3.87599993e+00,,"Isolado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2945320140000000e+09,"ETECMC","Desistiu","02/27/14 00:00:00",,,,,,,,,,,,0.00000000e+00,,"Mestrado",,,1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2837620130000000e+09,"ISO","Concluído","06/03/13 00:00:00",,,,,,,,,,3.0000000000000000e+00,"A-",3.70099998e+00,,"Isolado",,"Sim",1.0227000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.1291720120000000e+09,"ETEPCP","Concluído","03/01/12 00:00:00","12/09/14 00:00:00",,,,"05/27/13 00:00:00",,,"12/02/13 00:00:00","12/09/14 00:00:00",3.9000000000000000e+01,"A-",3.68988895e+00,,"Mestrado","""CONDIÇÕES DE CONTORNO NÃO REFLEXIVAS PARA SIMULAÇÃO NUMÉRICA DE ALTA ORDEM DE INSTABILIDADE DE KELVIN-HELMHOLTZ EM ESCOAMENTO COMPRESSÍVEL""","Sim",1.5768000000000000e+04,9.2214100806000000e+10,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
2.4414200900000000e+08,"ETECSE","Concluído","09/03/09 00:00:00","11/28/14 00:00:00",,"05/23/14 00:00:00",,"09/28/11 00:00:00",,"05/26/11 00:00:00",,"11/28/14 00:00:00",8.4000000000000000e+01,"A ",4.08433342e+00,,"Doutorado","""BENCHMARKING DE RESILIÊNCIA PARA INFRAESTRUTURAS DE SIMULADORES DE SATÉLITES BASEADAS EM HLA""","Sim",1.5768000000000000e+04,2.5698000000000000e+04,5.2253690000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,
1.1271220130000000e+09,"ISO","Concluído","03/01/13 00:00:00",,,,,,,,,,6.0000000000000000e+00,"A+",4.10099983e+00,,"Isolado",,"Sim",1.5761302829000000e+10,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.1262320100000000e+09,"MET","Concluído","03/01/10 00:00:00","11/28/14 00:00:00",,,,"12/08/11 00:00:00",,"05/31/11 00:00:00",,"11/28/14 00:00:00",7.2000000000000000e+01,"A ",3.91100001e+00,,"Doutorado","""SENSITIVITY AND MEMORY OF THE CURRENT MEAN CLIMATE TO INCREASED ANTARCTIC SEA ICE: THE ROLE OF SEA ICE DYNAMICS""","Sim",1.5761302829000000e+10,1.2568000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2726420130000000e+09,"ISO","Concluído","03/01/13 00:00:00",,,,,,,,,,8.0000000000000000e+00,"A ",4.00099993e+00,,"ISOLADO",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2904620130000000e+09,"ISO","Concluído","09/02/13 00:00:00",,,,,,,,,,4.0000000000000000e+00,"A ",4.00099993e+00,,"Isolado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2903820130000000e+09,"ISO","Concluído","09/02/13 00:00:00",,,,,,,,,,4.0000000000000000e+00,"A ",4.00099993e+00,,"Isolado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2727220130000000e+09,"ISO","Concluído","03/01/13 00:00:00",,,,,,,,,,4.0000000000000000e+00,"A ",4.00099993e+00,,"ISOLADO",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.0217220090000000e+09,"CAP","Concluído","03/02/09 00:00:00","08/04/14 00:00:00",,,,"12/23/10 00:00:00",,"05/31/10 00:00:00",,"08/04/14 00:00:00",9.2000000000000000e+01,"B+",3.40100002e+00,,"Doutorado","""HEURÍSTICA BASEADA EM MODELO PARA PROBLEMAS DE LOCALIZAÇÃO DE CONCENTRADORES CAPACITADOS""","Sim",8.4751000000000000e+04,8.4751000000000000e+04,5.1000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"Regimento do curso de 2014."
1.1626220130000000e+09,"ISO","Concluído","03/01/13 00:00:00",,,,,,,,,,4.0000000000000000e+00,"B-",2.70099998e+00,,"ISOLADO",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2691820130000000e+09,"ISO","Concluído","03/01/13 00:00:00",,,,,,,,,,4.0000000000000000e+00,"D",1.54385722e+00,,"ISOLADO",,"Não",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2984420140000000e+09,"MET","Desligado","02/28/14 00:00:00",,,,,,,,,"08/19/14 00:00:00",5.0000000000000000e+00,"D",1.00000005e-03,,"Mestrado",,"Não",2.3652365666000000e+10,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,"Desligado pelo conceito global, frequencia e falta de matrícula."
1.7155920140000000e+09,"ISO","Concluído","02/28/14 00:00:00",,,,,,,,,,4.0000000000000000e+00,"A+",4.20099974e+00,,"Isolado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2934820130000000e+09,"ISO","Concluído","09/02/13 00:00:00",,,,,,,,,,3.0000000000000000e+00,"C+",2.30099988e+00,,"Isolado",,"Sim",4.4606728800000000e+09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2128220120000000e+09,"SER","Concluído","03/01/12 00:00:00","04/16/14 00:00:00",,,,"03/20/13 00:00:00",,,,"04/16/14 00:00:00",4.3000000000000000e+01,"A-",3.79454827e+00,,"Mestrado","""AIRBORNE LIDAR-BASED ESTIMATES OF TROPICAL FOREST STRUCTURE AND GROUND TOPOGRAPHY IN A MOUNTAINOUS AREA OF THE BRAZILIAN ATLANTIC FOREST""","Sim",5.9870000000000000e+04,8.0705000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2920820130000000e+09,"ISO","Concluído","09/02/13 00:00:00",,,,,,,,,,3.0000000000000000e+00,"A+",4.20099974e+00,,"Isolado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2699320130000000e+09,"ISO","Concluído","03/01/13 00:00:00",,,,,,,,,,,,0.00000000e+00,,"ISOLADO",,,1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2899620130000000e+09,"ISO","Concluído","09/02/13 00:00:00",,,,,,,,,,4.0000000000000000e+00,"B-",2.70099998e+00,,"Isolado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2729920130000000e+09,"ISO","Concluído","03/01/13 00:00:00",,,,,,,,,,4.0000000000000000e+00,"A ",4.00099993e+00,,"ISOLADO",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2730220130000000e+09,"ISO","Concluído","03/01/13 00:00:00",,,,,,,,,,4.0000000000000000e+00,"A ",4.00099993e+00,,"ISOLADO",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2686420130000000e+09,"ISO","Concluído","03/01/13 00:00:00",,,,,,,,,,,,0.00000000e+00,,"ISOLADO",,,1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2660820130000000e+09,"ISO","Concluído","02/28/13 00:00:00",,,,,,,,,,,,0.00000000e+00,,"Isolado",,,4.4606728800000000e+09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2833320130000000e+09,"ISO","Concluído","06/03/13 00:00:00",,,,,,,,,,,,0.00000000e+00,,"Isolado",,,1.2569300000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2923220130000000e+09,"ISO","Concluído","09/02/13 00:00:00",,,,,,,,,,7.0000000000000000e+00,"B+",3.30100012e+00,,"Isolado",,"Sim",1.0227000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2922420130000000e+09,"ISO","Concluído","09/02/13 00:00:00",,,,,,,,,,3.0000000000000000e+00,"B+",3.30099988e+00,,"Isolado",,"Sim",1.0227000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.1230520130000000e+09,"ISO","Concluído","09/02/13 00:00:00",,,,,,,,,,4.0000000000000000e+00,"B ",3.00099993e+00,,"Isolado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2915120130000000e+09,"ISO","Concluído","09/02/13 00:00:00",,,,,,,,,,3.0000000000000000e+00,"B ",3.00099993e+00,,"Isolado",,"Sim",9.4715878240000000e+09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2912720130000000e+09,"ISO","Concluído","09/02/13 00:00:00",,,,,,,,,,4.0000000000000000e+00,"A-",3.70099998e+00,,"Isolado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2732920130000000e+09,"ISO","Concluído","03/01/13 00:00:00",,,,,,,,,,0.0000000000000000e+00,"D",1.00000005e-03,,"ISOLADO",,"Não",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2680220130000000e+09,"ISO","Concluído","03/01/13 00:00:00",,,,,,,,,,,,0.00000000e+00,,"ISOLADO",,,1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.1170820120000000e+09,"ETECSE","Concluído","03/01/12 00:00:00","12/18/14 00:00:00",,,,"02/28/14 00:00:00",,,,"12/18/14 00:00:00",3.6000000000000000e+01,"A-",3.61766672e+00,,"Mestrado","""CARACTERIZAÇÃO DE PROPRIEDADES ELETROMAGNÉTICAS DE SUBSTRATOS DIELÉTRICOS E MAGNÉTICOS EM ALTA FREQUÊNCIA""","Sim",1.5768000000000000e+04,2.3698578000000000e+07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2702720130000000e+09,"ISO","Concluído","03/01/13 00:00:00",,,,,,,,,,0.0000000000000000e+00,"D",1.00000005e-03,,"ISOLADO",,"Não",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2896120130000000e+09,"ISO","Concluído","09/02/13 00:00:00",,,,,,,,,,4.0000000000000000e+00,"A ",4.00099993e+00,,"Isolado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.3362020150000000e+09,"GES","Desligado","02/26/15 00:00:00",,,,,,,,,"10/26/15 00:00:00",1.3000000000000000e+01,"C+",2.33041167e+00,,"Mestrado",,"Não",9.8736000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,"Desligada pelo Conceito Global ao final do 2º período letivo cursado pela aluna, tinha qe ter no minimo B- e ficou com C+."
1.2819820130000000e+09,"ISO","Concluído","03/01/13 00:00:00",,,,,,,,,,,,0.00000000e+00,,"ISOLADO",,,1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2694220130000000e+09,"ISO","Concluído","03/01/13 00:00:00",,,,,,,,,,7.0000000000000000e+00,"A-",3.57242846e+00,,"ISOLADO",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2894520130000000e+09,"ISO","Concluído","09/02/13 00:00:00",,,,,,,,,,4.0000000000000000e+00,"A-",3.70099998e+00,,"Isolado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2734520130000000e+09,"ISO","Concluído","03/01/13 00:00:00",,,,,,,,,,4.0000000000000000e+00,"A ",4.00099993e+00,,"ISOLADO",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2658620130000000e+09,"ISO","Concluído","02/28/13 00:00:00",,,,,,,,,,,,0.00000000e+00,,"Isolado",,,4.4606728800000000e+09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.3027320140000000e+09,"SER","Concluído","02/28/14 00:00:00","07/26/16 00:00:00",,,,"03/18/15 00:00:00",,,,"07/26/16 00:00:00",3.8000000000000000e+01,"B+",3.20000005e+00,,"Mestrado","""ESTIMATIVA DA UMIDADE DO SOLO ATRAVÉS DE SÉRIES TEMPORAIS DE NDVI E DE LST NA PLANICÍE DE INUNDAÇÃO DA ILHA DO BANANAL""","Sim",1.0227000000000000e+04,4.5878598300000000e+08,1.0227000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
1.2893720130000000e+09,"ISO","Concluído","09/02/13 00:00:00",,,,,,,,,,0.0000000000000000e+00,"D",1.00000005e-03,,"Isolado",,"Não",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2910020130000000e+09,"ISO","Concluído","09/02/13 00:00:00",,,,,,,,,,,,0.00000000e+00,,"Isolado",,,1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
9.7682013000000000e+07,"ISO","Concluído","03/01/13 00:00:00",,,,,,,,,,0.0000000000000000e+00,"D",1.00000005e-03,,"ISOLADO",,"Não",6.7474000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2716720130000000e+09,"ISO","Concluído","03/01/13 00:00:00",,,,,,,,,,1.2000000000000000e+01,"A-",3.73433328e+00,,"ISOLADO",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2831720130000000e+09,"ETECSE","Desistiu","06/03/13 00:00:00",,,,,,,,,"08/25/14 00:00:00",5.0000000000000000e+01,"A ",3.85100007e+00,,"Doutorado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2917820130000000e+09,"ISO","Concluído","09/02/13 00:00:00",,,,,,,,,,,,0.00000000e+00,,"Isolado",,,1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2826020130000000e+09,"ISO","Concluído","03/01/13 00:00:00",,,,,,,,,,0.0000000000000000e+00,"D",1.00000005e-03,,"Isolado",,"Não",1.5761302829000000e+10,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
